collision_ffb_sequence,collision_ffb_publish_enabled,collision_ffb_publish_success,collision_ffb_risk_level,collision_ffb_active,collision_ffb_requested_magnitude,collision_ffb_pattern,collision_ffb_reason,collision_ffb_publish_error,source_frame,source_time_sec,send_monotonic_sec,elapsed_sec
251,1,1,CLEAR,0,0.0,off,no_alert,,252,8.385646,131146.32587865,9.519705512007931
252,1,1,CLEAR,0,0.0,off,no_alert,,253,8.423501,131146.359549286,9.553376147989184
253,1,1,CLEAR,0,0.0,off,no_alert,,254,8.458817,131146.393215907,9.587042769009713
254,1,1,CLEAR,0,0.0,off,no_alert,,255,8.487619,131146.426881789,9.620708650996676
255,1,1,CLEAR,0,0.0,off,no_alert,,256,8.52008,131146.460687888,9.65451475000009
256,1,1,CLEAR,0,0.0,off,no_alert,,257,8.554141,131146.494444087,9.68827094900189
257,1,1,CLEAR,0,0.0,off,no_alert,,258,8.589535,131146.528099975,9.721926836995408
258,1,1,CLEAR,0,0.0,off,no_alert,,259,8.621004,131146.561771938,9.755598799994914
259,1,1,CLEAR,0,0.0,off,no_alert,,260,8.656156,131146.595565851,9.789392712991685
260,1,1,CLEAR,0,0.0,off,no_alert,,261,8.690385,131146.629301659,9.823128521005856
261,1,1,CLEAR,0,0.0,off,no_alert,,262,8.720572,131146.663128131,9.856954993010731
262,1,1,CLEAR,0,0.0,off,no_alert,,263,8.753072,131146.696862471,9.89068933299859
263,1,1,CLEAR,0,0.0,off,no_alert,,264,8.784605,131146.730664796,9.924491657991894
264,1,1,CLEAR,0,0.0,off,no_alert,,265,8.825369,131146.764550809,9.958377670991467
265,1,1,CLEAR,0,0.0,off,no_alert,,266,8.857832,131146.798250039,9.992076900991378
266,1,1,CLEAR,0,0.0,off,no_alert,,267,8.891664,131146.831917903,10.025744765007403
267,1,1,CLEAR,0,0.0,off,no_alert,,268,8.920525,131146.867170395,10.060997257009149
268,1,1,CLEAR,0,0.0,off,no_alert,,269,8.958289,131146.903205167,10.097032029007096
