receive_monotonic_sec,elapsed_sec,stamp_sec,has_sequence,sequence,source,output_mode,action,command_active,output_active,requested_magnitude,applied_magnitude,pattern,reason,fault
7991.808429106,8.338481446000515,1789543635.2330112,1,97,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7991.842442026,8.372494365999955,1789543635.2672458,1,98,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7991.890999169,8.42105150899988,1789543635.3143654,1,99,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7991.911093098,8.441145437999694,1789543635.3364325,1,100,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7991.946324759,8.476377099000274,1789543635.370646,1,101,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7991.978946724,8.508999063999909,1789543635.4040315,1,102,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.013079425,8.543131764999998,1789543635.4381824,1,103,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.047479383,8.577531722999993,1789543635.4727747,1,104,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.080648094,8.610700434000137,1789543635.5057638,1,105,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.114829102,8.644881442000042,1789543635.5400615,1,106,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.149238653,8.679290992999995,1789543635.5746033,1,107,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.18362301,8.713675349999903,1789543635.608625,1,108,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.219260973,8.74931331300013,1789543635.6433048,1,109,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.256273791,8.78632613100035,1789543635.68151,1,110,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.286465117,8.816517457000373,1789543635.7113807,1,111,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.321863306,8.851915645999725,1789543635.7462676,1,112,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.357218268,8.887270608000108,1789543635.781521,1,113,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.390041745,8.920094085000528,1789543635.814842,1,114,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.427557789,8.957610129000386,1789543635.849101,1,115,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.45821389,8.988266229999681,1789543635.8834903,1,116,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7992.491984408,9.022036747999664,1789543635.9172664,1,117,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7992.526771092,9.056823431999874,1789543635.9518225,1,118,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.561231544,9.091283884000404,1789543635.9858146,1,119,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.596863502,9.126915842000017,1789543636.020219,1,120,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7992.629131397,9.159183736999694,1789543636.054068,1,121,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7992.66327528,9.193327619999764,1789543636.088029,1,122,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.699266151,9.229318491000413,1789543636.1238399,1,123,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7992.730705045,9.260757385000034,1789543636.1559234,1,124,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7992.765128402,9.295180742000412,1789543636.1899686,1,125,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7992.809819312,9.339871652000511,1789543636.235129,1,126,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7992.832495295,9.362547634999828,1789543636.2579107,1,127,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7992.867171265,9.397223605000363,1789543636.2922244,1,128,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7992.901869004,9.43192134400033,1789543636.3270092,1,129,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7992.936256684,9.466309024000111,1789543636.360965,1,130,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7992.970924896,9.500977235999926,1789543636.3958094,1,131,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7993.005012774,9.535065113999735,1789543636.429919,1,132,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7993.039113047,9.569165386999885,1789543636.4639335,1,133,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7993.07287249,9.60292483000012,1789543636.4975243,1,134,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7993.107728887,9.637781227000232,1789543636.532279,1,135,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
7993.140430154,9.67048249399977,1789543636.565588,1,136,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:path,0
